Join_Count,TARGET_FID,proyecto,FREQUENCY,region_zon,latitud,longitud,precio_m2,Total_Pric,superficie,niveles,torres,unidades,ascensor,dormitorio,sanitarios,parqueos,parqueos_m,balcon,piscina,gimnasio,areas_verd,area_socia,areas_depo,juegos,Densidad,Porcentaje,Porcenta_1,Porcenta_2,Porcenta_3,Porcenta_4,Dist_DBC,Dist_CH,Dist_Trans,Count_Tran,Dist_Tra_1,Count_Tr_1,Dist_Educa,Count_Educ,Dist_Salud,Count_Salu,Dist_Cultu,Count_Cult,Dist_parqu,Area_parqu,Dist_Resta,Count_Rest,Dist_hotel,Count_Hote,Dist_banco,Count_Banc,Dist_Ofico,Count_Ofic,Dist_indus,Count_Indu,Dist_Vías,G2,G3,G4,G5,ID,Zona,CLUSTER_ID,Municipio,ZONA_1,Población,km2,NEAR_FID
1,449,Vivo (Comosa),96,Zona 4,14.61871757,-90.5156,1510.166667,62350.33333,41.55833333,7,1,41,2,1,1,1,0,0,0,0,0,0,0,0,238,16,12,2,21,6,0.994099211,1.231442489,0.118917977,11,0.009256029,11,0.056795032,27,0.148854129,16,0.206088772,24,0,94708,0.036945359,96,0.144962318,13,0.046503361,51,0.094803586,37,0.417516069,2,0.003558282,0,0,1,0,449,4,1,Guatemala,4,2375,10,84
1,450,Vivo T1 y T2,25,Zona 4,14.62359,-90.5156,1914.6,113256.4,59.892,18,2,177,2,2,1.8,1,0,1,0,1,1,1,0,1,238,16,12,2,21,6,1.475932199,0.749828533,0.109917865,16,0.06801354,17,0.169784431,27,0.224770371,13,0.153248521,25,0.244623434,107739,0.085614008,87,0.195938359,11,0.084812733,63,0.161696741,33,0.481294289,5,0.016003884,0,0,0,1,450,4,1,Guatemala,4,2375,10,130
1,451,Vivo T3,27,Zona 4,14.623725,-90.515698,1820.518519,105756.3333,59.44259259,16,1,131,2,2,1.518518519,0.814814815,0.185185185,1,0,1,1,1,0,1,238,16,12,2,21,6,1.488180304,0.737969842,0.093575842,16,0.07943775,22,0.186000627,27,0.212286366,13,0.152260518,25,0.228850087,105811,0.068934311,87,0.209106991,11,0.068795014,63,0.178378454,33,0.497075842,5,0.023097078,0,0,0,1,451,4,1,Guatemala,4,2375,10,130
1,452,Vivo Zona 13,25,Zona 13,14.570116,-90.528363,2053.64,123621.24,60.6684,5,2,214,2,2.04,1.68,1.24,0,1,0,1,1,1,1,1,319,25,12,2,16,8,3.133610115,6.228894408,0.134553749,2,1.566052372,0,0.131475245,25,0.242704075,4,0.407174149,1,0.093515681,35676,0.579086267,1,0.774838331,1,0.200834265,2,0.638466553,1,0.078848754,5,1.884511544,0,0,1,0,452,13,1,Guatemala,13,25850,81,5
1,453,Xerenti,9,Zona 14,14.580237,-90.504127,1758.666667,136821.2222,78,13,1,105,2,2,1.666666667,1.666666667,0,1,0,1,0,1,0,1,364,19,24,10,17,13,1.602126368,5.003241256,1.922961487,0,0.588916715,2,0.15577038,22,0.143490199,1,0.883171556,1,0.303239958,9293,0.586185983,3,1.080463552,0,0.440248124,10,0.529744587,18,0.720773683,3,0.729015409,0,0,1,0,453,14,1,Guatemala,14,16390,45,11
1,454,Zen Cayalá,40,Zona 16,14.61797,-90.4847,1847.85,324261.35,180.45,8,1,61,2,2.375,2.825,2,0,1,0,1,1,1,0,1,198,19,24,8,16,8,2.675919198,2.666998387,1.374983105,0,2.651192231,0,0.274609201,9,0.849202299,1,0.765589801,1,0.420290942,79112,0.618519766,8,2.882481014,0,0.747748074,2,0.110160353,2,0.881973081,1,0.042446417,0,0,1,0,454,16,6,Guatemala,16,38996,197,100
1,455,Zoe Apartamentos,21,Zona 14,14.581927,-90.503409,2064.714286,164196.8571,81,2,1,37,2,2,1.666666667,2,0,1,0,0,0,1,0,1,364,19,24,10,17,13,1.450204138,4.841863652,1.950379316,0,0.438568097,2,0.264309226,27,0.213032888,3,0.717716938,1,0.322186951,11791,0.467548412,6,0.924725463,0,0.260828242,12,0.413781807,21,0.814268482,3,0.565544676,0,1,0,0,455,14,1,Guatemala,14,16390,45,11
1,456,Zolaria,27,Zona 14,14.57748692,-90.52001252,1936,211313.3333,109.2333333,12,1,59,2,2,2,1.666666667,0,1,0,1,1,1,0,1,364,19,24,10,17,13,2.21215709,5.373753114,0.475150842,3,1.386487987,0,0.523590356,11,0.236901826,8,0.315300316,7,0.270278544,77281,0.246061249,14,0.822352978,1,0.47062947,10,0.470761216,4,0.811148703,3,0.960474934,0,0,1,0,456,14,1,Guatemala,14,16390,45,5
1,457,Taormina 15,1,Zona 15,14.584801,-90.492548,2776.17,317343.66,114.31,7,1,27,2,1,1.5,2,0,1,0,1,0,1,0,1,119,19,37,16,17,17,1.816648191,4.799977376,2.932965458,0,0.638490221,2,0.22060968,16,0.537312703,3,0.497290508,1,0.073536052,117861,0.48462571,15,1.428813345,0,0.360329342,14,0.231686734,18,1.952663219,0,0.400274015,0,1,0,0,457,15,1,Guatemala,15,11192,94,16
1,458,Villas de Santa Catalina,1,Villa Nueva,14.532442,-90.58098,1296.16,87414.67,67.44,4,2,40,0,3,1,1,0,0,0,0,1,1,1,1,487,22,9,1,17,5,9.167955466,11.54707284,3.645878329,0,2.437518359,0,2.760956102,0,3.326555732,0,4.800191969,0,0.039486323,143983,0.418881846,9,0.495862686,1,0.448414297,2,0.344233692,7,0.123937108,33,0.653608328,0,0,0,0,458,26,3,Villa Nueva,0,433734,890,362
1,459,Torre Atlántica,1,Zona 18,14.650355,-90.476058,815.39,31101.81,44.38,6,1,80,0,3,1,0,0,0,0,0,0,1,0,1,471,24,9,1,17,7,5.439164609,2.786927633,0.222886462,1,0.198315926,25,0.184897701,26,0.50262906,6,0.427014454,2,0.162701118,11188,0.318971086,3,2.387787638,0,0.285620678,12,0.245620319,12,0.100292402,24,0.214561802,0,0,1,0,459,18,2,Guatemala,18,205204,436,337
1,460,Torre Alta Paisaje,1,Mixco Zona 8,14.610912,-90.601622,1299.03,86414.77,73.06,6,3,72,0,3,1,2,0,1,0,0,0,1,0,1,516,23,14,2,17,7,8.3295737,8.14610741,4.357177623,0,5.800174427,0,3.611386847,0,2.776438794,0,3.714107752,0,0.078379202,32985,0.204340106,10,1.71998374,0,0.208516833,5,0.253789831,5,1.190679576,0,0.831381201,0,0,0,0,460,32,2,Mixco,0,465775,902,334
1,461,Trasciende Jocotales,1,Chinautla,14.691785,-90.491347,879.23,33109.11,46.98,6,3,186,0,2,1,0,1,0,0,1,1,1,1,1,171,21,5,0,16,5,8.641039804,4.540683712,1.855619814,0,3.214827264,0,1.930129614,0,1.016139509,0,2.789864851,0,0.241022119,14682,1.080246411,0,4.204872644,0,2.136668099,0,4.059603805,0,2.049409203,0,0.749339843,0,0,0,0,461,41,2,Chinautla,0,114752,670,58
1,462,Trasciende La Parroquia,1,Zona 6,14.654343,-90.498367,737.59,32446.93,44.17,6,3,71,0,2,1,0,1,0,0,0,1,0,0,1,1072,24,12,1,16,9,4.833952924,0.827859629,0.201868052,10,0.37405221,22,0.044737256,68,0.329882536,7,0.461529201,4,0.246259898,24359,0.579754938,6,0.493586768,1,0.28727667,14,1.183843551,0,0.814078374,1,0.375943398,0,1,0,0,462,6,6,Guatemala,6,70778,66,13
1,463,Petapa 50,1,Zona 12,14.56376,-90.551156,1352.2,79395.64,56.57,7,1,52,2,3,2,1,0,0,0,1,0,1,0,1,236,27,21,2,17,12,4.844776155,7.410228739,1.25204928,0,0.106151374,19,0.189253553,10,0.226466025,3,2.309136539,0,0.934702503,0,0.107140853,20,2.267606266,0,0.249386081,15,0.299711762,3,0.139192049,19,0.110823594,0,1,0,0,463,12,5,Guatemala,12,28595,121,117
1,464,Petápolis,1,Zona 12,14.565261,-90.54994,1378.08,115100.5,78.37,12,3,478,9,3,2,1,0,1,1,1,1,1,1,1,236,27,21,2,17,12,4.651794197,7.225414153,1.373335191,0,0.019185083,19,0.125883723,8,0.383937076,3,2.16640222,0,1.049521914,0,0.100657003,19,2.078847106,0,0.060271588,15,0.479378088,2,0.0385154,17,0.024447909,0,0,1,0,464,12,5,Guatemala,12,28595,121,117
1,465,Santo Domingo 12,1,Zona 1,14.630883,-90.508273,781.76,34976.46,43.59,6,1,64,0,2,1,0,0,0,0,0,0,1,0,1,722,27,17,2,17,10,2.339419696,0.007408498,0.201667354,16,0.00641489,26,0.138965608,91,0.151510035,11,0.326359,32,0.334769056,50681,0.369488978,19,0.324290995,12,0.406498045,41,0.613555009,3,0.142577754,3,0.565362701,0,1,0,0,465,1,6,Guatemala,1,46215,64,306
1,466,Altos de Montesano,1,Zona 16,14.635985,-90.455168,1445.9,91381.14,63.2,7,4,84,1,3,2,2,0,1,0,0,1,1,0,1,198,19,24,8,16,8,6.121484015,5.016278341,1.92493471,0,0.141155351,4,0.746297961,2,1.086190078,0,1.520249562,0,0.824847428,4315,1.142796539,0,1.476719359,0,1.205221592,0,1.566211281,0,1.520149005,0,1.007426769,1,0,0,0,466,16,4,Guatemala,16,38996,197,61
1,467,Lares de San Cristobal,3,Mixco Zona 8,14.591483,-90.60075,1573.1,87461.02,55.66,15,3,143,6,2.6,1,1.6,0,0,0,1,1,1,0,1,516,23,14,2,17,7,8.215636013,8.779930733,3.472015839,0,5.427963698,0,2.748653223,0,3.952741639,0,3.999756702,0,0.175252203,1757,0.453862019,1,3.063339629,0,2.020553777,0,0.729250015,5,0.942753298,0,2.597586933,0,0,0,0,467,32,2,Mixco,0,465775,902,345
1,469,Torre Teruel,1,Zona 12,14.575457,-90.568324,2008.37,80334.61,40,11,1,51,2,1,1,1,0,1,0,0,1,1,0,1,487,22,9,1,17,5,5.507193489,7.269759998,0.570698473,0,2.04554944,19,0.911458005,5,1.991929092,0,2.002857923,0,0.090408308,66051,0.434702665,7,1.517372868,0,0.44626559,5,0.468166464,1,0.486111413,6,0.233530138,0,0,0,0,469,12,5,Villa Nueva,0,433734,890,111
1,470,Andares 12 Fase I,7,Zona 12,14.572885,-90.548076,2033.46,109922.23,54.14,24,1,173,2,2.14,1.57,1.71,0,1,1,1,1,1,0,1,236,27,21,2,17,12,3.975070895,0,1.768104211,0,0.051707246,19,0.111125631,20,0.965430812,0,1.445613352,2,1.249741599,0,0.325716391,14,1.539390195,0,0.327013703,17,0.286866397,5,0.231983795,20,0.059244817,0,0,1,0,470,12,1,Guatemala,12,28595,121,111
