TARGET_FID,proyecto,region_zon,latitud,longitud,precio_m2,Total_Pric,superficie,niveles,torres,unidades,ascensor,dormitorio,sanitarios,parqueos,Dist_DBC,Dist_CH,Dist_Trans,Dist_Tra_1,Dist_Educa,Dist_Salud,Dist_Cultu,Dist_parqu,Dist_Resta,Dist_hotel,Dist_banco,Dist_Ofico,Dist_indus,Dist_Vías,Población
279,Parque 15,Zona 15,14.60495,-90.5001,1772.25,193224.9167,109,18,3,322,2,3,2.75,2,0.843362598,2.648576586,1.776070443,0.999167281,0.151799919,0.506434822,0.204974721,0.093268506,0.617196974,1.045792717,0.170813951,0.890601192,1.122635169,0.206627026,11192
280,Parque 7,Mixco Zona 7,14.6394726,-90.59257153,1300.166667,92022.51852,71,8,7,480,2,2.5,1.666666667,1.759259259,8.113611011,6.991630791,3.605157489,5.161800767,1.421977233,0.860134232,1.749763841,0.611035052,0.438597159,1.429744792,0.522255439,0.428470587,0.546414774,0.461250758,465775
281,Parque Mateo Torre 1,Zona 7,14.63359,-90.567,1426,119598.7143,83.96142857,15,3,150,2,2.857142857,2,2,5.538792048,4.399584919,1.093446206,2.542051363,0.138610853,0.717303924,0.497492843,0.335893346,0.174676291,1.249570614,0.316424005,0.150308807,0.412983673,0.204244956,137029
282,Parque San Ángel Fase 1,Zona 2,14.67532,-90.5033,1252.785714,79914.53571,65.25,8,5,112,2,1.5,1.25,2,6.786009387,2.719519805,1.375880339,2.40935775,1.277261449,1.752859104,1.411684679,0.028765805,1.402602263,2.420813465,1.363901753,2.457070469,0.896823938,0.056497436,24185
283,Parque San Ángel Fase 2,Zona 2,14.67532,-90.5033,1237.8,80914.1,67,8,5,112,2,2,1.5,2,6.786009387,2.719519805,1.375880339,2.40935775,1.277261449,1.752859104,1.411684679,0.028765805,1.402602263,2.420813465,1.363901753,2.457070469,0.896823938,0.056497436,24185
284,Parque San Ángel Fase 3,Zona 2,14.67532,-90.5033,1258.866667,91478.8,73.83333333,8,5,112,2,2.166666667,1.666666667,2,6.786009387,2.719519805,1.375880339,2.40935775,1.277261449,1.752859104,1.411684679,0.028765805,1.402602263,2.420813465,1.363901753,2.457070469,0.896823938,0.056497436,24185
285,Parque San Ángel Fase 4,Zona 2,14.67532,-90.5033,1257.166667,91359.33333,73.83333333,8,5,112,2,2.166666667,1.666666667,2,6.786009387,2.719519805,1.375880339,2.40935775,1.277261449,1.752859104,1.411684679,0.028765805,1.402602263,2.420813465,1.363901753,2.457070469,0.896823938,0.056497436,24185
286,Parque San Jorge,Zona 11,14.613867,-90.555629,1429.75,93353.75,65.25,21,2,467,4,2.5,2,1.25,3.849445615,3.746290167,0.42146537,1.280767615,0.289989731,0.570527783,0.120111023,0.127731475,0.594917668,0.897325618,0.255004568,0.501034105,0.305092572,0.131536339,35003
287,Pasaje Español,CAES,14.5376899,-90.4592779,1360.52,129965.08,95.4,6,4,74,1,2.6,2.24,2,7.520110088,10.46670412,7.440755064,0.707550071,3.232396095,5.139157412,5.619993646,0.866371823,0.234900047,0.789072314,0.436371608,0.156755844,0.703070853,0.200246282,80582
288,Pent-house,Zona 16,14.59621906,-90.486799,2503,616732,246.36,5,1,23,1,4,4,3,1.884267834,4.01984034,3.135108015,1.74577843,0.264751839,0.733443722,0.240114372,0.128315019,0.709051748,1.923970935,0.778161075,0.690147187,2.543507776,0.465305726,38996
289,Petápolis Fase 1,Zona 12,14.5653,-90.5503,1522.727273,123409.8636,80.99,15,2,239,4,3,1.681818182,1.863636364,4.672885626,7.235290205,1.337610572,0.055174319,0.090765027,0.381265702,2.159643261,1.060275832,0.133040371,2.104895938,0.092761378,0.471353624,0.07446839,0.060385693,28595
290,Petápolis Fase 2,Zona 12,14.5653,-90.5503,1534,119909.525,77.935,15,2,235,4,3,1.6,1.6,4.672885626,7.235290205,1.337610572,0.055174319,0.090765027,0.381265702,2.159643261,1.060275832,0.133040371,2.104895938,0.092761378,0.471353624,0.07446839,0.060385693,28595
291,Piccolo,Zona 15,14.609701,-90.501937,1377.02439,166762.1951,124.6341463,5,1,9,1,2.463414634,2.036585366,1.902439024,0.768118629,2.139917904,1.306686113,1.073343846,0.06512547,0.262977437,0.340473631,0.024178531,0.621002492,0.971024521,0.234400881,0.811478021,0.618125938,0.114803536,11192
292,Polanco,Zona 14,14.581488,-90.5187,2057,188226.5,91.505,7,1,22,2,3,2.5,2,1.792249377,4.958374172,0.576775403,0.982555511,0.156293604,0.234316663,0.143361614,0.149045326,0.089817746,0.436400022,0.267341448,0.11315543,0.65618844,0.588831106,16390
293,Portal de Santa Rosa,Zona 12,14.59118803,-90.54573861,1425.666667,118745.4222,83.38666667,6,1,24,1,2,1.788888889,1.755555556,2.812584078,4.698263295,0.523741235,0.079602606,0.139394718,0.123173544,0.613089191,0.323383157,0.321212164,1.000724338,0.244609109,0.28061586,0.444949509,0.085132372,28595
294,Pórtico,Zona 7,14.632945,-90.567803,1475.485294,120284.0882,81.97955882,9,1,85,2,2.470588235,1.441176471,1.882352941,5.582780564,4.478478846,1.111115233,2.600603842,0.233164228,0.646881718,0.479482843,0.429421824,0.152364331,1.171606104,0.373153089,0.231873634,0.391040176,0.10935079,137029
295,Praga,Zona 15,14.59094,-90.4905,2373,171441.75,72.9425,7,1,37,2,2,2,1.75,1.653744303,4.306569537,2.995762624,1.12766623,0.231479131,0.110377976,0.552929208,0.105344014,0.544021742,1.481074495,0.14808904,0.056574248,2.3507138,0.116136712,11192
296,Primium 2,Zona 2,14.655215,-90.502,1668.25,112221,67.25,8,1,54,2,2.25,1.75,1.75,4.844786509,0.731948211,0.286981127,0.423370665,0.038502326,0.600850927,0.193322584,0.184175849,0.395636159,0.407635307,0.462999449,0.866243908,0.892702389,0.425727513,24185
297,Privé 84,Zona 15,14.598497,-90.49236,2114.4,185132.6,88,7,1,30,2,2.4,2.1,1.8,1.324389697,3.545171066,2.654227847,1.329011143,0.373155546,0.887294756,0.284294481,0.40853096,0.475449161,1.497588204,0.476304782,0.616405459,2.032538996,0.426542109,11192
298,Providencia,Zona 13,14.59294,-90.5195,2162.15,173095.5,80,13,1,62,2,2.5,2.1,2,0.699644426,3.838529763,0.157272809,0.085797316,0.08611178,0.199123936,0.463759368,0.094412558,0.103761805,0.423749123,0.123760313,0.182861894,1.191059097,0.266299885,25850
299,Punto Mariscal,Zona 11,14.601048,-90.561385,1522,120715.7222,80,15,2,118,4,3,2,2,4.235741018,4.948977828,0.234319654,1.712735115,0.177729271,0.139329984,0.146762665,0.439819498,0.719700643,1.117698395,0.14890838,0.705070941,0.55894952,0.010157726,35003
300,Quinze,Zona 15,14.594753,-90.49475172,1769.058824,244293.8235,137.9705882,6,1,20,2,2.441176471,2.044117647,2.117647059,1.123012045,3.789518276,2.489920889,0.96985497,0.375874113,0.655214629,0.264857069,0,0.035011586,1.121397572,0.054839509,0.255278594,2.216090253,0.000795461,11192
301,Quo,Zona 4,14.61845,-90.5151,2160.923077,139175.3269,65.36423077,18,2,238,6,1.596153846,1.528846154,1.25,0.978062976,1.250312075,0.149638037,0.03902594,0.101573841,0.096521332,0.201871705,0.04502446,0.055729421,0.092815981,0.095210308,0.088270822,0.384973419,0.056674987,2375
302,Ramblas de Cayalá,Zona 16,14.611064,-90.486799,2110.372549,291209.7451,137.5176471,6,2,30,2,2,2.078431373,2.117647059,2.273741202,2.882564364,1.800202006,2.459214057,0.166212128,0.323512203,0.074575906,0.247750928,0.055683906,2.446228825,0.209483214,0.040538939,1.444579541,0.31183352,38996
303,Real de Los Fiallos,Zona 14,14.58269779,-90.507365,1242.866667,93236.13333,75,5,2,40,2,3,2.033333333,2,1.336790595,4.739620336,1.547381226,0.57251468,0.124617572,0.540965519,0.664444328,0.081316129,0.594073982,0.852987932,0.464477651,0.243200125,0.476994542,0.62854949,16390
304,Reserva 5ta avenida,Zona 14,14.5795,-90.5188,2631,318000,120.85,14,1,78,2,3,2.5,2,1.987647201,5.156393125,0.554710965,1.1811777,0.347779212,0.15913288,0.154880306,0.114761486,0.029251472,0.628991266,0.403315684,0.285005179,0.657617415,0.728882553,16390
305,Reserva Diez,Zona 10,14.59832,-90.5097,2321.592593,245796.2963,107.2296296,16,1,104,2,2.518518519,2.351851852,2,0,3.1785452,0.955827968,0.158014691,0.0754959,0.479844543,0.236637068,0.286896342,0.045392736,0.194935662,0.19377048,0.092814294,1.732126064,0.147881558,7700
306,Reserva Oakland,Zona 10,14.599062,-90.502,1847.454545,384324.4545,207.6227273,5,1,67,2,3.272727273,3.772727273,3.818181818,0.38227496,3.168512777,1.707414986,0.555140201,0.221753288,0.817708773,0.231720182,0.22898669,0.531852747,0.711617502,0.244549818,0.528907933,1.675136215,0.560649071,7700
307,Rivoli,Zona 15,14.588588,-90.488235,1761.619565,195885.3261,110.9529348,10,1,46,2,2.467391304,2.211956522,1.663043478,1.960574799,4.61606122,3.277767242,1.179776466,0.092549716,0.251568345,0.244790115,0.010251641,0.221540965,1.724195262,0.37040848,0.209436206,2.46249781,0.157718364,11192
308,Ronda,Zona 15,14.58651114,-90.49239887,1653,280265.5,168.765,5,1,9,2,2.5,2,2,1.71946097,4.643667365,2.896867286,0.726308509,0.067695027,0.387336671,0.478401245,0.186639737,0.483657444,1.366219887,0.357945597,0.295168562,2.000565607,0.300004554,11192
309,Roque Residencias,Zona 2,14.65255,-90.502806,1948.03125,113687.8281,59.1444375,17,1,114,2,2.0625,1.59375,1.546875,4.568304692,0.453882621,0.287055614,0.149988322,0.061924372,0.396827256,0.096241487,0.404336983,0.389811814,0.156630647,0.379531477,0.714607374,1.089171933,0.151961585,24185
310,Rosselló,Zona 13,14.576239,-90.524721,2313.846154,167096.4615,72.03076923,18,1,46,2,2,1.961538462,1.769230769,2.44621337,5.568467913,0.179392103,1.251638501,0.124980869,0.353168646,0.250587463,0.086124887,0.618207309,0.73637642,0.106697413,0.437228167,0.566436992,1.385887829,25850
311,Rue 3,Zona 4,14.61997663,-90.51346067,1430,81351,56.995,8,1,40,1,1.5,1,1.5,1.162063923,1.074566114,0.201160244,0.193980094,0.121600511,0.04072968,0.049227499,0.24341417,0.018306036,0.257463854,0.146548155,0.093200007,0.173664909,0.198574555,2375
312,Sakai,Mixco Zona 1,14.61799,-90.6065,995.3333333,80631.83333,81,18,4,192,2,3,2,2,8.92777386,8.469738313,4.803744462,6.220911757,3.9814209,2.591595429,3.909426465,0.630437031,0.421632038,1.125561444,0.39207624,0.111432138,0.446434508,0.016953858,465775
313,Salomé,Zona 1,14.64587,-90.5046,1880,103635.5,55.4,6,2,33,1,2.5,1,1,3.879237468,0.032801696,0.214559903,0.111698998,0.097610344,0.31650566,0.172786782,0.034744711,0.427106987,0.582358959,0.368733288,0.75710802,1.244340999,0.508177862,46215
314,Salvattore,Zona 10,14.59977,-90.5102,2161,176923.84,82.846,15,1,61,2,2.2,2.3,1.8,0,3.03611307,0.896780108,0.135806837,0.078215703,0.383484418,0.180689223,0.386761381,0.068030285,0.266497598,0.05340314,0.062212708,1.591486661,0.126577843,7700
315,San Isidro 2021 Fase I,Zona 16,14.618522,-90.471089,1438.27451,160437.7255,111.745098,12,4,86,2,2.68627451,2.117647059,2,3.975838811,3.911922865,2.511529987,1.757669303,0.199822025,0.593763084,0.222641351,0.338523243,0.546161795,3.71043364,0.680198444,0.558509942,1.790434902,0.640144286,38996
316,San Isidro 2021 Fase II,Zona 16,14.61852,-90.4711,1521.827586,158429.4828,106.3206897,12,4,86,2,2.793103448,2.327586207,2,3.97472729,3.910931116,2.510577055,1.758745687,0.199266657,0.594120774,0.222078058,0.337405252,0.546765749,3.711166388,0.679885896,0.559145637,1.789627562,0.640284089,38996
317,San Martín,Zona 15,14.598388,-90.499474,1242,161451,130,5,1,6,0,2,1,2,0.614324955,3.294297049,1.968621256,0.704449717,0.236261674,0.932772689,0.460376598,0.144154244,0.457264101,0.888505156,0.149466162,0.73678129,1.775717879,0.532298256,11192
318,San Miguel,Mixco Zona 4,14.65760034,-90.54096142,1249.45,118380.35,94.89475,6,4,96,1,3,2.1,2,5.406414706,2.239108607,1.239988218,2.236493195,0.981133275,0.999073001,1.91097608,0.147109366,0.220356679,2.803630172,0.19689345,1.500131682,0.827796481,0.634960259,465775
319,San Patricio II,Zona 14,14.58296525,-90.5193468,1684,253789.5,151.5,17,1,66,2,2.5,2,2,1.664344011,4.822159099,0.431041553,0.835515164,0.135259471,0.249030055,0.238371346,0.111215459,0.242965258,0.278188815,0.235949367,0.169818333,0.759917625,0.578218693,16390
320,Santa Cecilia - MUVIS,Zona 8,14.61092,-90.530586,805,32692,40.8,6,1,33,0,2,1,0,1.332814617,2.269166094,0.442821737,0.092773207,0.045909931,0.048032559,0.095811229,0.119359863,0.467507206,0.897836567,0.167161368,0.301290352,0.255205793,0.332755853,9829
321,Santa Inés del Parque,Zona 14,14.581239,-90.5205,2517.977778,423748.4444,170.8875556,20,1,59,2,2.244444444,2.744444444,2,1.8595853,5.010268369,0.396316995,1.019063742,0.299530619,0.141546319,0.088459653,0.02879323,0.037061469,0.452167873,0.176238746,0.284324394,0.83006171,0.754769254,16390
322,Santa Laura,Mixco Zona 2,14.65760034,-90.54096142,1245.333333,139448.3333,111.9933333,3,6,48,0,3,2,2,5.406414706,2.239108607,1.239988218,2.236493195,0.981133275,0.999073001,1.91097608,0.147109366,0.220356679,2.803630172,0.19689345,1.500131682,0.827796481,0.634960259,465775
323,Santa María de las Charcas,Zona 11,14.59785852,-90.56231262,1524,122608.5,81.455,7,1,74,2,2.5,1.5,2,4.332746889,5.225789836,0.326841397,1.775567551,0.072209313,0.391157423,0.439124026,0.149739382,0.604204523,0.814422647,0.445003261,0.84229577,0.673446032,0.305170558,35003
324,Santa María de Las Charcas II,Zona 11,14.60025582,-90.55678975,1248.933333,104083.9667,83.57333333,7,1,90,1,2.333333333,1.666666667,1.9,3.775065535,4.656124623,0.247567457,1.246514157,0.110705392,0.479738334,0.579253807,0.491882354,0.361094257,0.65447085,0.197654496,0.246547694,0.130761972,0.188909707,35003
325,Santa María de Las Charcas III,Zona 11,14.60025582,-90.55678975,1537.416667,110056.2083,72.49166667,7,1,85,2,2.125,1.625,1.791666667,3.775065535,4.656124623,0.247567457,1.246514157,0.110705392,0.479738334,0.579253807,0.491882354,0.361094257,0.65447085,0.197654496,0.246547694,0.130761972,0.188909707,35003
326,Santa María de Las Charcas III y IV,Zona 11,14.60025582,-90.55678975,1626.428571,110342.2857,68.27,7,4,85,8,2,1.428571429,1.714285714,3.775065535,4.656124623,0.247567457,1.246514157,0.110705392,0.479738334,0.579253807,0.491882354,0.361094257,0.65447085,0.197654496,0.246547694,0.130761972,0.188909707,35003
327,Santa María de Las Charcas IV,Zona 11,14.60025582,-90.5568,1439.821429,124267.9643,86.63928571,7,1,84,2,2.75,1.857142857,2,3.776090518,4.656868026,0.246571086,1.247520272,0.11160071,0.478996029,0.578291503,0.492821593,0.361455593,0.655495637,0.198510106,0.247562663,0.131565378,0.188401977,35003
328,Santa Sofía,Zona 10,14.59635609,-90.50955796,1755.333333,281421.3333,160.7666667,16,1,86,3,2,2,1.666666667,0.091782822,3.374304262,1.015419656,0.236158205,0.168468055,0.395512353,0.283791846,0.260693453,0.050669386,0.179714814,0.380260077,0.250027744,1.597672764,0.229130137,7700
329,Santa Sofia 7A,Zona 14,14.59672,-90.5104,2479,381785,154,24,1,88,4,2,2.5,2,0.094058301,3.341758803,0.924000656,0.295672354,0.184095768,0.331179666,0.193067437,0.335145209,0.140082875,0.087987006,0.32795702,0.214262421,1.622806769,0.287733954,7700
330,Santeli Apartamentos,Zona 12,14.58912,-90.5441,1993.933333,104985.7333,53.66666667,7,1,47,2,2,1.333333333,1.333333333,2.733331488,4.806229585,0.763369875,0.098848728,0.104298581,0.313626711,0.807363058,0.377206201,0.192486849,1.035654348,0.272410934,0.356021957,0.237362426,0.102737999,28595
331,"Segheria Torre 1, 2, 3 y 4",Zona 14,14.581178,-90.510616,1846.882353,215651.5588,117.0882353,12,2,336,4,2.441176471,2.25,2,1.537697625,4.895075131,1.279133246,0.836916448,0.14924621,0.655480066,0.672330261,0.13116223,0.433029379,1.025103104,0.408047047,0.04370597,0.133655216,0.444200089,16390
332,Sekkei,Zona 14,14.57253,-90.5244,2227,550000,247,27,1,40,2,3,3.5,2,2.79859489,5.930217698,0.221612541,1.58374563,0.11906085,0.141627228,0.185005302,0.066064415,0.900248918,0.882695044,0.269190063,0.798308868,0.378646989,1.622222939,16390
333,Séptimo,Zona 4,14.62176,-90.5154,2331.333333,136119.3333,60.16666667,12,1,67,1,1.333333333,1,1,1.297420297,0.927683044,0.186163631,0.022267142,0.133103826,0.272251787,0.162432483,0.291485148,0.066816005,0.033935857,0.062625485,0.041451492,0.386107067,0.018206947,2375
334,Serene,Zona 2,14.655309,-90.511675,1903,114286,60,8,1,68,2,2,1.666666667,1.666666667,4.672024062,0.719472255,0.181390907,0.266905615,0.083375383,0.072648635,0.217287475,0.324373635,0.345433155,1.042204439,0.288347252,0.378680922,0.174205523,0.160480607,24185
335,Shift Cayalá,Zona 16,14.606388,-90.484,2428.333333,135984.5,56,8,2,97,2,1.5,1.5,1.5,2.32551214,3.405485454,2.344165049,2.432712716,0.398045376,0.237421211,0.302094577,0.146751121,0.205462805,2.629937603,0.34203974,0.139319802,1.969617416,0.099333805,38996
336,Shift Cayalá 2,Zona 16,14.60639,-90.484,2768.8,268725,99,8,2,96,2,2.2,2.1,1.8,2.32558665,3.405346309,2.343999163,2.432816753,0.397859086,0.23722791,0.30193804,0.146638547,0.205270592,2.630054807,0.341881745,0.139151425,1.96947394,0.09940381,38996
337,Silento,Zona 15,14.58921,-90.4859,2123.265306,369185.7347,174.9746939,7,1,20,2,2.285714286,3.479591837,2.081632653,2.144447336,4.668491025,3.486324056,1.348134058,0.272909941,0.456102492,0.345342141,0.120164023,0.283046696,1.949092452,0.409065213,0.420806735,2.703173721,0.381840241,11192
338,Silk,Zona 4,14.619728,-90.514,2007.377778,157176.2222,78.06666667,10,1,42,2,1.866666667,1.666666667,1.333333333,1.126312146,1.107316279,0.148079064,0.143358443,0.062423239,0.032110121,0.037744151,0.184562807,0.015350011,0.214575225,0.101593294,0.035007366,0.23222838,0.148608669,2375
339,Skalo,Zona 15,14.586699,-90.4869,2534.903226,273754.2903,110.25,13,1,55,3,2.451612903,2.274193548,1.612903226,2.169264957,4.844500886,3.435084888,1.081701761,0.092488923,0.469573601,0.086932383,0.090794833,0.02392735,1.890110379,0.173705006,0.234381905,2.53209757,0.149291571,11192
340,Soho Apartments,Zona 12,14.59165,-90.5465,1603.805556,110326.4722,68.66666667,9,1,93,2,2,1.333333333,1.666666667,2.871132694,4.695481141,0.436266254,0.160659572,0.057052216,0.162090989,0.524046574,0.320648714,0.268601083,0.926384181,0.288471071,0.307505442,0.517766227,0.166444993,28595
341,Solana de Entrevalles,Villa Nueva,14.51904,-90.5684,701.6666667,51601.66667,73.66666667,10,2,440,2,2.666666667,2,1,9.484884764,12.20250956,4.572753445,1.628588222,2.511371947,3.666612438,4.315971156,0.037598469,0.347071756,1.955255498,0.404412557,0.243930956,0.217605806,2.46611082,135447
342,Solverde,Zona 16,14.602537,-90.4515,1390.432432,113880.8108,81.9,8,2,72,1,2,1,2,5.429502851,6.327155991,4.977870997,0.927066058,0.846104013,2.329403287,2.230266171,0.06704413,2.737218882,4.791462963,3.085950971,1.084667923,4.299621268,1.076313378,38996
343,SQ 15,Zona 15,14.589624,-90.493808,2065.25,197316.75,95.5,5,1,19,2,2.25,1.5,1.5,1.42903187,4.302924742,2.71293273,0.784345438,0.226801367,0.339742887,0.706023615,0.225397069,0.510672755,1.158195265,0.18405056,0.24339668,1.9969232,0.22880682,11192
344,Stanza,Zona 15,14.5908,-90.4888,2310.140351,281372.7368,121.8201754,6,1,34,2,2.122807018,2.263157895,1.824561404,1.815415088,4.392712203,3.162707604,1.261459968,0.061210287,0.18811967,0.473091569,0.159326724,0.445792158,1.651164416,0.296099663,0.213280255,2.496548909,0.245234838,11192
345,Statera,Zona 2,14.656767,-90.5054,1447.666667,103058.3333,71.28333333,16,1,95,2,2.095238095,1.666666667,1.666666667,4.928364354,0.864979748,0.547573097,0.542250604,0.066192563,0.45225592,0.130561143,0.106818577,0.197580933,0.651128922,0.531939888,0.681037244,0.816130818,0.545003937,24185
346,Sync,Zona 15,14.60184,-90.487,1919.333333,160572,82.66666667,10,1,20,2,1,1.5,1,1.903154456,3.547059857,2.602858801,1.953433775,0.227413909,0.72484239,0.367319036,0.289927333,0.199890123,2.129073011,0.307382199,0.599836852,2.126361244,0.345101517,11192
347,Tarragona,Zona 15,14.59695069,-90.49098617,1573,243739,155,13,2,88,4,3,2,2,1.461575323,3.745693152,2.824259353,1.401851086,0.192965416,0.713408373,0.401743211,0.425241637,0.47100291,1.552037067,0.469039791,0.520419878,2.236605925,0.431811552,11192
348,Telia,Zona 15,14.580733,-90.486739,2033.133333,178904.9333,88.46666667,10,1,36,2,2.416666667,2.208333333,2,2.516449324,5.391770079,3.592879062,0.639358005,0.470488935,0.237907645,0.555553424,0.195864585,0.400722187,2.120941695,0.233786785,0.202967279,2.460279358,0.164435391,11192
349,Tera 12,Zona 12,14.58927,-90.5434,1705,86867.66667,50.68333333,14,1,77,2,2,1.666666667,1,2.663201736,4.762384142,0.816787422,0.166282198,0.141312648,0.3261785,0.878766971,0.448463062,0.219098411,0.971018189,0.325809162,0.328451577,0.171782263,0.170414329,28595
350,Teresa,Zona 1,14.63753625,-90.51387743,1132.38,80880.3,71.36,5,1,17,1,1,1,1,2.881154918,0,0.167165196,0.242929747,0.102394348,0.316296567,0.065875122,0.29598174,0.070979542,0.181452794,0.088981651,0.123113431,0.794966015,0.59267689,46215
351,Terra Delfines,Zona 14,14.57997,-90.5031,2011,178095.8333,89,11,2,70,2,2.2,2.2,2,1.64786794,5.039730198,2.028975586,0.502199415,0.124314355,0.037481473,0.915587763,0.408903006,0.508208721,1.122641671,0.454580937,0.45213161,0.823268508,0.667875683,16390
352,Terrazas de Villaflores,San Miguel Petapa 4,14.52366691,-90.53660554,913.15,65565.3,71.546,5,10,200,0,2.75,2,1.75,7.831502072,10.94507029,4.725173805,0.525655481,1.79921046,2.323754055,2.284614641,0.247529357,0.121072765,0.461490349,0.119245713,1.549505598,1.367579194,1.561167447,155422
353,The Corner,Zona 15,14.60879,-90.5014,2106.181818,127664.7955,62.19636364,5,1,16,1,1.704545455,1.340909091,1,0.796493732,2.243174728,1.411708662,1.064031391,0.098395986,0.238398029,0.384243746,0.025980181,0.601799783,0.982382762,0.236240307,0.84164659,0.718364483,0.115905161,11192
354,Tiffany 5ta. Avenida,Zona 14,14.577752,-90.52024442,2189,356976,165,20,2,74,17,2.5,2,2,2.191983229,5.35106617,0.471741685,1.36207073,0.512941635,0.208184589,0.291033673,0.238800584,0.233832585,0.796775333,0.436426392,0.436049723,0.827633261,0.955442947,16390
355,Tiffany Novena,Zona 14,14.58472,-90.5172,2760.333333,578906,210,22,2,86,4,2.666666667,3.166666667,2.666666667,1.442510232,4.616173166,0.543352577,0.680754179,0.20016313,0.14016927,0.48700969,0.24127392,0.188709802,0.279242606,0.213648657,0.065534845,0.659327062,0.33096043,16390
356,Tokio,Zona 1,14.635346,-90.51559,1134.5,85389.25,75.46,4,1,16,1,2,1,0,2.646715398,0,0.083448983,0.103692961,0.086477947,0.169319657,0.138385279,0.046836947,0.12818152,0.290900834,0.029590444,0.256840625,0.522535246,0.436646711,46215
357,Torre 14,Zona 14,14.58411191,-90.51818167,1862,253084,147.915,14,1,64,2,2.5,2,2,1.52508467,4.691158419,0.467744348,0.723644517,0.124202728,0.122281514,0.385690946,0.238429697,0.251914484,0.228140895,0.170530001,0.035323891,0.705968195,0.435711497,16390
358,Torre 360,Zona 15,14.59787918,-90.49485082,1745.574074,164053.5741,93.5512963,19,1,70,2,1.981481481,1.694444444,1.666666667,1.073167327,3.496033647,2.426929891,1.075138091,0.395296335,0.918121081,0.050405923,0.173572945,0.27566418,1.253214656,0.265398751,0.555315427,1.969202426,0.262138521,11192
359,Torre Asunción,Zona 5,14.62653346,-90.49700537,1517.666667,67827.11111,44.8,9,1,45,2,2,1,1,2.283422099,1.199282702,0.070757543,1.191483623,0.213574745,0.189926837,0.434640575,0.384634956,0.15889635,1.507495871,0.134816576,0.788003246,0.587649481,0.040119521,52970
360,Torre Asunción Sur Fase I y Fase II,Zona 5,14.62653346,-90.49700537,1664.571429,87191.4,52.80942857,15,2,192,4,2.171428571,1.085714286,1.028571429,2.283422099,1.199282702,0.070757543,1.191483623,0.213574745,0.189926837,0.434640575,0.384634956,0.15889635,1.507495871,0.134816576,0.788003246,0.587649481,0.040119521,52970
361,Torre Atlantica,Zona 18,14.64981,-90.4759,809.3333333,31186.33333,38.94,6,1,34,0,2,1,0,5.405783652,2.798878396,0.232274547,0.154626769,0.128351326,0.476231679,0.436436667,0.209970818,0.343758608,2.372824642,0.231618658,0.193672279,0.043670591,0.159940124,205204
362,Torre Bae,Zona 13,14.604062,-90.531073,1902.555556,118524.2222,62.33333333,8,1,42,2,2.333333333,2,1.666666667,1.257771431,2.937667294,0.978277715,0.013112652,0.064229599,0.297107939,0.45893642,0.396858235,0.726818577,0.218344371,0.304397846,0.031323292,0,0.180981835,25850
363,Torre Barcelona,Zona 9,14.608315,-90.5189,1742.522124,149941.1416,86.80053097,10,1,90,2,2.300884956,1.234513274,1.707964602,0.136466991,2.309698309,0.127766896,0.165825572,0.223002454,0.1106356,0.161760529,0.267325355,0.056814046,0.372060686,0.0524684,0.017188758,0.374871151,0.031056339,863
364,Torre Borja,Zona 11,14.60598045,-90.55123632,1618.921053,139175.9474,88.07473684,7,2,36,4,2.289473684,1.210526316,1.157894737,3.274127164,3.859367448,0.484026601,1.041170691,0.070258768,0.564529384,0.316731929,0.347538842,0.260491941,0.282792603,0.263055452,0.423669338,0.53903282,0.485589528,35003
365,Torre Caprese,Zona 15,14.58859981,-90.491598,2711.514706,539565.9559,198.6347059,11,1,24,2,2.867647059,3.036764706,2.926470588,1.669753379,4.477822215,2.94347409,0.906348079,0.032378898,0.171177898,0.463341896,0.109664453,0.474017021,1.391715717,0.141361151,0.194864857,2.150694516,0.110616464,11192
366,Torre Cittá,Zona 1,14.625189,-90.5201,1469.5,99352.10714,67.62107143,8,1,58,2,2.714285714,1.714285714,1,1.64711751,0.659980489,0.208794124,0.099189115,0.145058908,0.267754902,0.12134896,0.13317056,0.357268555,0.284399327,0.253812402,0.10583485,0.302750309,0.102634402,46215
367,Torre del Valle II,Zona 10,14.59350515,-90.50764595,2347.72973,349279.7297,150.8218919,13,1,77,2,2.513513514,2.513513514,2,0.271253143,3.658524927,1.305198444,0.235051111,0.10748943,0.175469634,0.566600204,0.35768643,0.104197321,0.101588691,0.301073523,0.26495964,1.366315232,0.230347938,7700
368,Torre Entre Arboles,Zona 1,14.64129025,-90.50136816,1395,83011.53061,59.63265306,5,2,60,1,2.081632653,1.428571429,1.571428571,3.49462016,0.550913434,0.609788482,0.023665728,0.198439444,0.457317739,0.115878736,0.244005922,0.502611145,0.860533588,0.547817017,0.988733435,1.114440188,0.154474471,46215
369,Torre Los Olivos,Zona 18,14.670296,-90.465248,850.85,55197.1,64.85,9,2,72,2,3,1.05,1,7.687275864,4.450324751,2.020918804,0.028419075,0.10217964,0.786448008,1.220874752,1.497841207,1.976792733,2.376458555,1.964176175,0.996764484,0.895904759,1.421739423,205204
370,Torre Los Olivos 2,Zona 18,14.670296,-90.465248,881.5,57516.5,65.16666667,9,1,72,2,3,1,1,7.687275864,4.450324751,2.020918804,0.028419075,0.10217964,0.786448008,1.220874752,1.497841207,1.976792733,2.376458555,1.964176175,0.996764484,0.895904759,1.421739423,205204
